日期（Unix time）,第1近大台期貨距到期日秒數,第1近大台期貨開盤價,第1近大台期貨收盤價,第1近大台期貨成交量,第1近大台期貨未沖銷契約數,第2近大台期貨距到期日秒數,第2近大台期貨開盤價,第2近大台期貨收盤價,第2近大台期貨成交量,第2近大台期貨未沖銷契約數,第3近大台期貨距到期日秒數,第3近大台期貨開盤價,第3近大台期貨收盤價,第3近大台期貨成交量,第3近大台期貨未沖銷契約數,第4近大台期貨距到期日秒數,第4近大台期貨開盤價,第4近大台期貨收盤價,第4近大台期貨成交量,第4近大台期貨未沖銷契約數,第5近大台期貨距到期日秒數,第5近大台期貨開盤價,第5近大台期貨收盤價,第5近大台期貨成交量,第5近大台期貨未沖銷契約數,第6近大台期貨距到期日秒數,第6近大台期貨開盤價,第6近大台期貨收盤價,第6近大台期貨成交量,第6近大台期貨未沖銷契約數
1424880000.000000,1776600.000000,9691.000000,9649.000000,72451.000000,60518.000000,4195800.000000,9687.000000,9653.000000,704.000000,550.000000,9639000.000000,9686.000000,9648.000000,259.000000,3159.000000,17501400.000000,9404.000000,9393.000000,34.000000,1018.000000,25363800.000000,9402.000000,9382.000000,37.000000,223.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1425225600.000000,1431000.000000,9658.000000,9631.000000,77036.000000,62267.000000,3850200.000000,9655.000000,9638.000000,1228.000000,907.000000,9293400.000000,9670.000000,9639.000000,268.000000,3248.000000,17155800.000000,9400.000000,9378.000000,41.000000,1019.000000,25018200.000000,9404.000000,9371.000000,42.000000,225.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1425312000.000000,1344600.000000,9645.000000,9614.000000,88385.000000,64091.000000,3763800.000000,9651.000000,9623.000000,1804.000000,1863.000000,9207000.000000,9647.000000,9623.000000,492.000000,3285.000000,17069400.000000,9395.000000,9368.000000,72.000000,1006.000000,24931800.000000,9358.000000,9368.000000,117.000000,243.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1425398400.000000,1258200.000000,9580.000000,9622.000000,73997.000000,63675.000000,3677400.000000,9590.000000,9630.000000,1601.000000,2365.000000,9120600.000000,9590.000000,9629.000000,196.000000,3350.000000,16983000.000000,9329.000000,9369.000000,59.000000,1021.000000,24845400.000000,9327.000000,9368.000000,40.000000,240.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1425484800.000000,1171800.000000,9622.000000,9589.000000,94585.000000,63596.000000,3591000.000000,9629.000000,9594.000000,2446.000000,2830.000000,9034200.000000,9629.000000,9592.000000,246.000000,3333.000000,16896600.000000,9369.000000,9343.000000,45.000000,1028.000000,24759000.000000,9368.000000,9335.000000,61.000000,258.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1425571200.000000,1085400.000000,9591.000000,9638.000000,87662.000000,64717.000000,3504600.000000,9593.000000,9645.000000,1895.000000,3255.000000,8947800.000000,9599.000000,9646.000000,210.000000,3404.000000,16810200.000000,9345.000000,9389.000000,93.000000,1016.000000,24672600.000000,9346.000000,9388.000000,283.000000,454.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1425830400.000000,826200.000000,9580.000000,9576.000000,89409.000000,65426.000000,3245400.000000,9598.000000,9583.000000,3035.000000,3895.000000,8688600.000000,9595.000000,9584.000000,326.000000,3409.000000,16551000.000000,9327.000000,9330.000000,124.000000,1059.000000,24413400.000000,9340.000000,9330.000000,202.000000,575.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1425916800.000000,739800.000000,9574.000000,9528.000000,103983.000000,66104.000000,3159000.000000,9587.000000,9535.000000,3559.000000,5080.000000,8602200.000000,9588.000000,9537.000000,472.000000,3466.000000,16464600.000000,9336.000000,9288.000000,184.000000,1186.000000,24327000.000000,9338.000000,9289.000000,118.000000,605.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1426003200.000000,653400.000000,9466.000000,9519.000000,103946.000000,65168.000000,3072600.000000,9480.000000,9528.000000,5268.000000,7312.000000,8515800.000000,9469.000000,9525.000000,427.000000,3567.000000,16378200.000000,9220.000000,9275.000000,113.000000,1242.000000,24240600.000000,9223.000000,9276.000000,108.000000,622.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1426089600.000000,567000.000000,9529.000000,9607.000000,101568.000000,65737.000000,2986200.000000,9529.000000,9617.000000,5732.000000,9205.000000,8429400.000000,9525.000000,9617.000000,693.000000,3674.000000,16291800.000000,9285.000000,9365.000000,103.000000,1248.000000,24154200.000000,9284.000000,9367.000000,105.000000,609.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1426176000.000000,480600.000000,9616.000000,9598.000000,82971.000000,58741.000000,2899800.000000,9630.000000,9614.000000,12553.000000,16530.000000,8343000.000000,9631.000000,9616.000000,440.000000,3815.000000,16205400.000000,9365.000000,9362.000000,149.000000,1285.000000,24067800.000000,9373.000000,9360.000000,108.000000,621.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1426435200.000000,221400.000000,9585.000000,9546.000000,100282.000000,45975.000000,2640600.000000,9598.000000,9566.000000,27123.000000,30663.000000,8083800.000000,9600.000000,9574.000000,725.000000,4156.000000,15946200.000000,9352.000000,9317.000000,126.000000,1340.000000,23808600.000000,9348.000000,9318.000000,128.000000,626.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1426521600.000000,135000.000000,9580.000000,9554.000000,123433.000000,33756.000000,2554200.000000,9602.000000,9568.000000,37590.000000,44061.000000,7997400.000000,9613.000000,9580.000000,703.000000,4482.000000,15859800.000000,9366.000000,9335.000000,159.000000,1392.000000,23722200.000000,9352.000000,9330.000000,174.000000,643.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1426608000.000000,48600.000000,9558.000000,9633.000000,67737.000000,23459.000000,2467800.000000,9579.000000,9675.000000,71794.000000,61497.000000,7911000.000000,9579.000000,9680.000000,1254.000000,5081.000000,15773400.000000,9333.000000,9416.000000,193.000000,1446.000000,23635800.000000,9332.000000,9410.000000,178.000000,629.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1426694400.000000,2381400.000000,9734.000000,9766.000000,100024.000000,67293.000000,5405400.000000,9745.000000,9772.000000,1219.000000,686.000000,7824600.000000,9746.000000,9776.000000,684.000000,5114.000000,15687000.000000,9470.000000,9518.000000,249.000000,1428.000000,23549400.000000,9475.000000,9520.000000,170.000000,645.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1426780800.000000,2295000.000000,9742.000000,9757.000000,66890.000000,68653.000000,5319000.000000,9750.000000,9766.000000,749.000000,848.000000,7738200.000000,9755.000000,9770.000000,185.000000,5101.000000,15600600.000000,9499.000000,9517.000000,80.000000,1420.000000,23463000.000000,9500.000000,9519.000000,45.000000,650.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1427040000.000000,2035800.000000,9761.000000,9749.000000,75804.000000,67038.000000,5059800.000000,9767.000000,9760.000000,1045.000000,1056.000000,7479000.000000,9770.000000,9760.000000,190.000000,5092.000000,15341400.000000,9518.000000,9509.000000,105.000000,1454.000000,23203800.000000,9522.000000,9515.000000,157.000000,723.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1427126400.000000,1949400.000000,9728.000000,9721.000000,89879.000000,66756.000000,4973400.000000,9741.000000,9730.000000,1473.000000,1586.000000,7392600.000000,9745.000000,9734.000000,354.000000,5064.000000,15255000.000000,9498.000000,9488.000000,42.000000,1454.000000,23117400.000000,9502.000000,9488.000000,35.000000,728.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1427212800.000000,1863000.000000,9721.000000,9689.000000,95109.000000,65742.000000,4887000.000000,9735.000000,9696.000000,1503.000000,2126.000000,7306200.000000,9734.000000,9703.000000,312.000000,4987.000000,15168600.000000,9484.000000,9454.000000,70.000000,1445.000000,23031000.000000,9489.000000,9456.000000,57.000000,734.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1427299200.000000,1776600.000000,9580.000000,9609.000000,110206.000000,65037.000000,4800600.000000,9598.000000,9619.000000,1746.000000,2502.000000,7219800.000000,9603.000000,9620.000000,551.000000,4952.000000,15082200.000000,9357.000000,9380.000000,220.000000,1414.000000,22944600.000000,9370.000000,9382.000000,126.000000,753.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1427385600.000000,1690200.000000,9609.000000,9541.000000,126327.000000,69172.000000,4714200.000000,9618.000000,9551.000000,2185.000000,2791.000000,7133400.000000,9615.000000,9556.000000,690.000000,5065.000000,14995800.000000,9389.000000,9322.000000,216.000000,1407.000000,22858200.000000,9395.000000,9317.000000,154.000000,772.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1427644800.000000,1431000.000000,9511.000000,9552.000000,83437.000000,69804.000000,4455000.000000,9520.000000,9561.000000,1384.000000,3048.000000,6874200.000000,9522.000000,9563.000000,304.000000,5034.000000,14736600.000000,9310.000000,9330.000000,69.000000,1431.000000,22599000.000000,9300.000000,9331.000000,72.000000,800.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1427731200.000000,1344600.000000,9600.000000,9582.000000,98624.000000,67892.000000,4368600.000000,9602.000000,9588.000000,2044.000000,3545.000000,6787800.000000,9605.000000,9593.000000,418.000000,5073.000000,14650200.000000,9385.000000,9362.000000,171.000000,1474.000000,22512600.000000,9380.000000,9369.000000,132.000000,860.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1427817600.000000,1258200.000000,9540.000000,9507.000000,111444.000000,70226.000000,4282200.000000,9555.000000,9514.000000,2176.000000,3676.000000,6701400.000000,9554.000000,9520.000000,541.000000,5043.000000,14563800.000000,9330.000000,9287.000000,259.000000,1591.000000,22426200.000000,9325.000000,9289.000000,105.000000,884.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1427904000.000000,1171800.000000,9538.000000,9613.000000,114119.000000,66997.000000,4195800.000000,9538.000000,9623.000000,3138.000000,4522.000000,6615000.000000,9530.000000,9622.000000,690.000000,4989.000000,14477400.000000,9320.000000,9390.000000,183.000000,1618.000000,22339800.000000,9320.000000,9391.000000,126.000000,904.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1428336000.000000,739800.000000,9653.000000,9629.000000,72558.000000,66137.000000,3763800.000000,9654.000000,9636.000000,1928.000000,4824.000000,6183000.000000,9651.000000,9641.000000,318.000000,5078.000000,14045400.000000,9430.000000,9405.000000,47.000000,1630.000000,21907800.000000,9411.000000,9410.000000,32.000000,904.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1428422400.000000,653400.000000,9633.000000,9570.000000,93175.000000,66108.000000,3677400.000000,9636.000000,9579.000000,3149.000000,5188.000000,6096600.000000,9640.000000,9580.000000,392.000000,5006.000000,13959000.000000,9404.000000,9348.000000,100.000000,1664.000000,21821400.000000,9410.000000,9353.000000,76.000000,931.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1428508800.000000,567000.000000,9579.000000,9572.000000,149624.000000,63800.000000,3591000.000000,9577.000000,9580.000000,7284.000000,6857.000000,6010200.000000,9588.000000,9581.000000,716.000000,5052.000000,13872600.000000,9363.000000,9352.000000,164.000000,1690.000000,21735000.000000,9353.000000,9350.000000,197.000000,928.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1428595200.000000,480600.000000,9628.000000,9631.000000,120457.000000,61304.000000,3504600.000000,9631.000000,9647.000000,11227.000000,10457.000000,5923800.000000,9630.000000,9650.000000,461.000000,5183.000000,13786200.000000,9401.000000,9413.000000,156.000000,1710.000000,21648600.000000,9400.000000,9413.000000,109.000000,932.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1428854400.000000,221400.000000,9673.000000,9658.000000,93462.000000,46037.000000,3245400.000000,9685.000000,9674.000000,26861.000000,27282.000000,5664600.000000,9698.000000,9679.000000,495.000000,5372.000000,13527000.000000,9455.000000,9441.000000,147.000000,1758.000000,21389400.000000,9455.000000,9445.000000,118.000000,983.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1428940800.000000,135000.000000,9641.000000,9645.000000,84520.000000,34603.000000,3159000.000000,9656.000000,9652.000000,29502.000000,41929.000000,5578200.000000,9666.000000,9657.000000,554.000000,5488.000000,13440600.000000,9430.000000,9424.000000,94.000000,1787.000000,21303000.000000,9427.000000,9423.000000,52.000000,994.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1429027200.000000,48600.000000,9626.000000,9519.000000,83539.000000,21668.000000,3072600.000000,9632.000000,9536.000000,102113.000000,62811.000000,5491800.000000,9643.000000,9543.000000,1684.000000,5270.000000,13354200.000000,9408.000000,9319.000000,314.000000,1921.000000,21216600.000000,9410.000000,9314.000000,182.000000,1057.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1429113600.000000,2986200.000000,9561.000000,9647.000000,125788.000000,59584.000000,5405400.000000,9568.000000,9644.000000,2099.000000,5375.000000,13267800.000000,9325.000000,9415.000000,214.000000,1931.000000,21130200.000000,9321.000000,9416.000000,115.000000,1059.000000,28992600.000000,9342.000000,9410.000000,21.000000,17.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1429200000.000000,2899800.000000,9619.000000,9584.000000,105924.000000,60329.000000,5319000.000000,9620.000000,9586.000000,1714.000000,5376.000000,13181400.000000,9381.000000,9357.000000,168.000000,1960.000000,21043800.000000,9388.000000,9349.000000,118.000000,1083.000000,28906200.000000,9380.000000,9359.000000,39.000000,31.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1429459200.000000,2640600.000000,9530.000000,9561.000000,124844.000000,64415.000000,5059800.000000,9528.000000,9567.000000,2243.000000,5828.000000,12922200.000000,9305.000000,9338.000000,181.000000,1989.000000,20784600.000000,9301.000000,9337.000000,117.000000,1096.000000,28647000.000000,9305.000000,9339.000000,67.000000,37.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1429545600.000000,2554200.000000,9585.000000,9556.000000,109112.000000,69114.000000,4973400.000000,9598.000000,9560.000000,1848.000000,6141.000000,12835800.000000,9362.000000,9333.000000,241.000000,2006.000000,20698200.000000,9361.000000,9334.000000,94.000000,1135.000000,28560600.000000,9355.000000,9331.000000,41.000000,52.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1429632000.000000,2467800.000000,9561.000000,9613.000000,140112.000000,61994.000000,4887000.000000,9561.000000,9620.000000,2944.000000,6247.000000,12749400.000000,9360.000000,9385.000000,230.000000,2021.000000,20611800.000000,9362.000000,9385.000000,124.000000,1110.000000,28474200.000000,9362.000000,9385.000000,58.000000,58.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1429718400.000000,2381400.000000,9656.000000,9838.000000,186347.000000,70807.000000,4800600.000000,9658.000000,9848.000000,4951.000000,7773.000000,12663000.000000,9422.000000,9594.000000,482.000000,2042.000000,20525400.000000,9430.000000,9608.000000,516.000000,997.000000,28387800.000000,9425.000000,9609.000000,187.000000,137.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1429804800.000000,2295000.000000,9880.000000,9920.000000,206172.000000,70625.000000,4714200.000000,9885.000000,9930.000000,5588.000000,9317.000000,12576600.000000,9640.000000,9688.000000,551.000000,2158.000000,20439000.000000,9637.000000,9689.000000,284.000000,1089.000000,28301400.000000,9633.000000,9690.000000,131.000000,157.000000,0.000000,0.000000,0.000000,0.000000,0.000000
