日期（Unix time）,第1近大台期貨距到期日秒數,第1近大台期貨開盤價,第1近大台期貨收盤價,第1近大台期貨成交量,第1近大台期貨未沖銷契約數,第2近大台期貨距到期日秒數,第2近大台期貨開盤價,第2近大台期貨收盤價,第2近大台期貨成交量,第2近大台期貨未沖銷契約數,第3近大台期貨距到期日秒數,第3近大台期貨開盤價,第3近大台期貨收盤價,第3近大台期貨成交量,第3近大台期貨未沖銷契約數,第4近大台期貨距到期日秒數,第4近大台期貨開盤價,第4近大台期貨收盤價,第4近大台期貨成交量,第4近大台期貨未沖銷契約數,第5近大台期貨距到期日秒數,第5近大台期貨開盤價,第5近大台期貨收盤價,第5近大台期貨成交量,第5近大台期貨未沖銷契約數,第6近大台期貨距到期日秒數,第6近大台期貨開盤價,第6近大台期貨收盤價,第6近大台期貨成交量,第6近大台期貨未沖銷契約數
1579104000.000000,2986200.000000,12040.000000,12056.000000,106272.000000,78587.000000,5405400.000000,12032.000000,12041.000000,1324.000000,3964.000000,7824600.000000,12006.000000,12004.000000,242.000000,164.000000,13267800.000000,11972.000000,11981.000000,110.000000,1073.000000,21130200.000000,11607.000000,11605.000000,20.000000,569.000000,28992600.000000,11557.000000,11557.000000,24.000000,256.000000
1579190400.000000,2899800.000000,12103.000000,12072.000000,101199.000000,77466.000000,5319000.000000,12081.000000,12053.000000,1050.000000,4209.000000,7738200.000000,12053.000000,12023.000000,82.000000,207.000000,13181400.000000,12032.000000,11999.000000,57.000000,1069.000000,21043800.000000,11671.000000,11634.000000,36.000000,574.000000,28906200.000000,11601.000000,11582.000000,22.000000,260.000000
1579449600.000000,2640600.000000,12119.000000,12111.000000,77557.000000,77182.000000,5059800.000000,12099.000000,12093.000000,1037.000000,4432.000000,7479000.000000,12075.000000,12066.000000,52.000000,223.000000,12922200.000000,12047.000000,12035.000000,37.000000,1074.000000,20784600.000000,11682.000000,11669.000000,65.000000,565.000000,28647000.000000,11626.000000,11623.000000,21.000000,272.000000
1580313600.000000,1776600.000000,11770.000000,11370.000000,248664.000000,86323.000000,4195800.000000,11773.000000,11357.000000,4014.000000,5263.000000,6615000.000000,11750.000000,11323.000000,220.000000,306.000000,12058200.000000,11795.000000,11305.000000,414.000000,949.000000,19920600.000000,11359.000000,10951.000000,173.000000,554.000000,27783000.000000,11331.000000,10900.000000,145.000000,331.000000
1580400000.000000,1690200.000000,11460.000000,11468.000000,154361.000000,84049.000000,4109400.000000,11437.000000,11448.000000,2389.000000,5491.000000,6528600.000000,11410.000000,11421.000000,163.000000,417.000000,11971800.000000,11394.000000,11386.000000,332.000000,1211.000000,19834200.000000,11030.000000,11032.000000,51.000000,549.000000,27696600.000000,10972.000000,10968.000000,63.000000,326.000000
1580659200.000000,1431000.000000,11285.000000,11325.000000,206381.000000,84916.000000,3850200.000000,11267.000000,11305.000000,2757.000000,6224.000000,6269400.000000,11237.000000,11278.000000,236.000000,497.000000,11712600.000000,11213.000000,11254.000000,178.000000,1310.000000,19575000.000000,10842.000000,10886.000000,147.000000,545.000000,27437400.000000,10793.000000,10831.000000,65.000000,328.000000
1580745600.000000,1344600.000000,11373.000000,11534.000000,145462.000000,81907.000000,3763800.000000,11348.000000,11510.000000,2127.000000,6521.000000,6183000.000000,11326.000000,11480.000000,179.000000,560.000000,11626200.000000,11299.000000,11466.000000,194.000000,1297.000000,19488600.000000,10927.000000,11102.000000,120.000000,528.000000,27351000.000000,10881.000000,11038.000000,61.000000,325.000000
1580832000.000000,1258200.000000,11603.000000,11542.000000,155144.000000,80299.000000,3677400.000000,11585.000000,11523.000000,2285.000000,7020.000000,6096600.000000,11559.000000,11492.000000,186.000000,636.000000,11539800.000000,11515.000000,11462.000000,168.000000,1308.000000,19402200.000000,11149.000000,11115.000000,79.000000,522.000000,27264600.000000,11100.000000,11035.000000,39.000000,334.000000
1580918400.000000,1171800.000000,11651.000000,11741.000000,122911.000000,81655.000000,3591000.000000,11626.000000,11720.000000,2180.000000,7531.000000,6010200.000000,11601.000000,11685.000000,201.000000,762.000000,11453400.000000,11578.000000,11656.000000,155.000000,1305.000000,19315800.000000,11213.000000,11295.000000,98.000000,474.000000,27178200.000000,11151.000000,11234.000000,50.000000,332.000000
1581004800.000000,1085400.000000,11660.000000,11592.000000,125747.000000,76980.000000,3504600.000000,11651.000000,11574.000000,2170.000000,8121.000000,5923800.000000,11614.000000,11540.000000,140.000000,825.000000,11367000.000000,11570.000000,11509.000000,125.000000,1318.000000,19229400.000000,11220.000000,11157.000000,58.000000,494.000000,27091800.000000,11150.000000,11092.000000,57.000000,342.000000
1581264000.000000,826200.000000,11455.000000,11564.000000,147183.000000,77151.000000,3245400.000000,11440.000000,11547.000000,3713.000000,9322.000000,5664600.000000,11411.000000,11513.000000,208.000000,920.000000,11107800.000000,11381.000000,11491.000000,121.000000,1358.000000,18970200.000000,11008.000000,11125.000000,88.000000,506.000000,26832600.000000,10962.000000,11068.000000,39.000000,354.000000
1581350400.000000,739800.000000,11625.000000,11666.000000,92406.000000,75559.000000,3159000.000000,11602.000000,11645.000000,2715.000000,10257.000000,5578200.000000,11574.000000,11615.000000,212.000000,983.000000,11021400.000000,11550.000000,11580.000000,93.000000,1352.000000,18883800.000000,11190.000000,11228.000000,47.000000,490.000000,26746200.000000,11124.000000,11160.000000,40.000000,353.000000
1581436800.000000,653400.000000,11663.000000,11771.000000,105501.000000,79401.000000,3072600.000000,11640.000000,11748.000000,3797.000000,10859.000000,5491800.000000,11609.000000,11704.000000,270.000000,1138.000000,10935000.000000,11577.000000,11679.000000,110.000000,1387.000000,18797400.000000,11217.000000,11318.000000,53.000000,485.000000,26659800.000000,11159.000000,11250.000000,51.000000,358.000000
1581523200.000000,567000.000000,11798.000000,11774.000000,110031.000000,77110.000000,2986200.000000,11786.000000,11754.000000,6032.000000,13926.000000,5405400.000000,11753.000000,11718.000000,212.000000,1159.000000,10848600.000000,11690.000000,11689.000000,65.000000,1404.000000,18711000.000000,11360.000000,11325.000000,33.000000,500.000000,26573400.000000,11296.000000,11254.000000,22.000000,355.000000
1581609600.000000,480600.000000,11757.000000,11812.000000,102988.000000,72508.000000,2899800.000000,11738.000000,11790.000000,11074.000000,20722.000000,5319000.000000,11711.000000,11755.000000,180.000000,1273.000000,10762200.000000,11680.000000,11718.000000,67.000000,1447.000000,18624600.000000,11342.000000,11355.000000,36.000000,502.000000,26487000.000000,11274.000000,11297.000000,35.000000,362.000000
1581868800.000000,221400.000000,11710.000000,11770.000000,109882.000000,56156.000000,2640600.000000,11692.000000,11751.000000,29841.000000,42293.000000,5059800.000000,11653.000000,11714.000000,194.000000,1351.000000,10503000.000000,11614.000000,11680.000000,81.000000,1494.000000,18365400.000000,11253.000000,11317.000000,41.000000,522.000000,26227800.000000,11191.000000,11243.000000,25.000000,373.000000
1581955200.000000,135000.000000,11715.000000,11640.000000,154544.000000,38880.000000,2554200.000000,11699.000000,11629.000000,46058.000000,65152.000000,4973400.000000,11666.000000,11598.000000,455.000000,1403.000000,10416600.000000,11627.000000,11562.000000,281.000000,1614.000000,18279000.000000,11265.000000,11200.000000,111.000000,536.000000,26141400.000000,11188.000000,11142.000000,68.000000,394.000000
1582041600.000000,48600.000000,11678.000000,11760.000000,83637.000000,26809.000000,2467800.000000,11657.000000,11762.000000,70098.000000,73479.000000,4887000.000000,11628.000000,11730.000000,743.000000,1816.000000,10330200.000000,11593.000000,11690.000000,145.000000,1630.000000,18192600.000000,11233.000000,11322.000000,77.000000,492.000000,26055000.000000,11165.000000,11263.000000,57.000000,377.000000
1582128000.000000,2381400.000000,11820.000000,11715.000000,137132.000000,74865.000000,4800600.000000,11786.000000,11684.000000,1288.000000,2136.000000,7824600.000000,11771.000000,11662.000000,136.000000,79.000000,10243800.000000,11750.000000,11644.000000,175.000000,1656.000000,18106200.000000,11388.000000,11279.000000,59.000000,517.000000,25968600.000000,11325.000000,11220.000000,55.000000,383.000000
1582214400.000000,2295000.000000,11665.000000,11664.000000,139432.000000,75344.000000,4714200.000000,11633.000000,11634.000000,1248.000000,2244.000000,7738200.000000,11623.000000,11615.000000,113.000000,147.000000,10157400.000000,11601.000000,11591.000000,139.000000,1699.000000,18019800.000000,11275.000000,11239.000000,28.000000,524.000000,25882200.000000,11220.000000,11176.000000,42.000000,404.000000
1582473600.000000,2035800.000000,11509.000000,11508.000000,136123.000000,79312.000000,4455000.000000,11491.000000,11478.000000,1651.000000,2318.000000,7479000.000000,11470.000000,11459.000000,107.000000,198.000000,9898200.000000,11455.000000,11437.000000,275.000000,1819.000000,17760600.000000,11087.000000,11080.000000,64.000000,546.000000,25623000.000000,11038.000000,11014.000000,80.000000,428.000000
1582560000.000000,1949400.000000,11400.000000,11542.000000,148777.000000,81168.000000,4368600.000000,11364.000000,11510.000000,1706.000000,2504.000000,7392600.000000,11345.000000,11483.000000,170.000000,304.000000,9811800.000000,11330.000000,11471.000000,213.000000,1895.000000,17674200.000000,10968.000000,11100.000000,96.000000,566.000000,25536600.000000,10907.000000,11039.000000,57.000000,444.000000
1582646400.000000,1863000.000000,11383.000000,11421.000000,162698.000000,80774.000000,4282200.000000,11356.000000,11389.000000,1751.000000,2832.000000,7306200.000000,11347.000000,11373.000000,168.000000,376.000000,9725400.000000,11320.000000,11346.000000,390.000000,1986.000000,17587800.000000,10980.000000,10984.000000,156.000000,618.000000,25450200.000000,10917.000000,10922.000000,79.000000,465.000000
1582732800.000000,1776600.000000,11395.000000,11273.000000,168661.000000,82289.000000,4195800.000000,11371.000000,11244.000000,2045.000000,3024.000000,7219800.000000,11344.000000,11231.000000,227.000000,491.000000,9639000.000000,11325.000000,11211.000000,410.000000,2214.000000,17501400.000000,10955.000000,10845.000000,149.000000,625.000000,25363800.000000,10894.000000,10782.000000,97.000000,502.000000
1583078400.000000,1431000.000000,11011.000000,11174.000000,203861.000000,85979.000000,3850200.000000,11011.000000,11146.000000,2907.000000,3479.000000,6874200.000000,10985.000000,11132.000000,123.000000,541.000000,9293400.000000,10978.000000,11106.000000,511.000000,2483.000000,17155800.000000,10615.000000,10744.000000,80.000000,637.000000,25018200.000000,10565.000000,10680.000000,87.000000,513.000000
1583164800.000000,1344600.000000,11313.000000,11324.000000,165499.000000,81816.000000,3763800.000000,11280.000000,11292.000000,2143.000000,3796.000000,6787800.000000,11256.000000,11264.000000,181.000000,631.000000,9207000.000000,11234.000000,11245.000000,255.000000,2611.000000,17069400.000000,10862.000000,10877.000000,54.000000,623.000000,24931800.000000,10822.000000,10816.000000,54.000000,499.000000
1583251200.000000,1258200.000000,11348.000000,11364.000000,142617.000000,83414.000000,3677400.000000,11302.000000,11332.000000,1557.000000,4321.000000,6701400.000000,11264.000000,11312.000000,134.000000,715.000000,9120600.000000,11253.000000,11288.000000,246.000000,2681.000000,16983000.000000,10877.000000,10921.000000,71.000000,616.000000,24845400.000000,10828.000000,10862.000000,49.000000,487.000000
1583337600.000000,1171800.000000,11450.000000,11492.000000,112997.000000,88673.000000,3591000.000000,11414.000000,11458.000000,2230.000000,5543.000000,6615000.000000,11402.000000,11437.000000,133.000000,840.000000,9034200.000000,11377.000000,11413.000000,152.000000,2751.000000,16896600.000000,11019.000000,11044.000000,56.000000,619.000000,24759000.000000,10939.000000,10983.000000,21.000000,485.000000
1583424000.000000,1085400.000000,11400.000000,11269.000000,154698.000000,86748.000000,3504600.000000,11371.000000,11235.000000,4044.000000,7460.000000,6528600.000000,11350.000000,11215.000000,163.000000,855.000000,8947800.000000,11328.000000,11192.000000,310.000000,2879.000000,16810200.000000,10962.000000,10823.000000,63.000000,648.000000,24672600.000000,10900.000000,10768.000000,98.000000,513.000000
1583683200.000000,826200.000000,10975.000000,10950.000000,213069.000000,85921.000000,3245400.000000,10945.000000,10912.000000,5163.000000,9762.000000,6269400.000000,10924.000000,10892.000000,231.000000,897.000000,8688600.000000,10904.000000,10869.000000,434.000000,3156.000000,16551000.000000,10600.000000,10500.000000,159.000000,813.000000,24413400.000000,10519.000000,10443.000000,91.000000,549.000000
1583769600.000000,739800.000000,10830.000000,10984.000000,209076.000000,83209.000000,3159000.000000,10797.000000,10936.000000,7747.000000,13638.000000,6183000.000000,10775.000000,10918.000000,303.000000,1016.000000,8602200.000000,10761.000000,10896.000000,454.000000,3348.000000,16464600.000000,10382.000000,10524.000000,101.000000,833.000000,24327000.000000,10385.000000,10461.000000,67.000000,549.000000
1583856000.000000,653400.000000,10979.000000,10821.000000,183871.000000,83903.000000,3072600.000000,10938.000000,10772.000000,6342.000000,15325.000000,6096600.000000,10920.000000,10755.000000,336.000000,1171.000000,8515800.000000,10892.000000,10735.000000,230.000000,3374.000000,16378200.000000,10518.000000,10360.000000,96.000000,863.000000,24240600.000000,10454.000000,10290.000000,85.000000,582.000000
1583942400.000000,567000.000000,10750.000000,10367.000000,331510.000000,91379.000000,2986200.000000,10696.000000,10302.000000,11985.000000,17399.000000,6010200.000000,10660.000000,10270.000000,704.000000,1412.000000,8429400.000000,10655.000000,10254.000000,662.000000,3572.000000,16291800.000000,10268.000000,9880.000000,306.000000,860.000000,24154200.000000,10205.000000,9805.000000,312.000000,583.000000
1584028800.000000,480600.000000,9749.000000,10021.000000,348943.000000,94984.000000,2899800.000000,9652.000000,9944.000000,19756.000000,26691.000000,5923800.000000,9600.000000,9930.000000,766.000000,1718.000000,8343000.000000,9600.000000,9924.000000,758.000000,3735.000000,16205400.000000,9238.000000,9520.000000,239.000000,892.000000,24067800.000000,9164.000000,9450.000000,211.000000,603.000000
1584288000.000000,221400.000000,9919.000000,9668.000000,260020.000000,70351.000000,2640600.000000,9848.000000,9556.000000,42708.000000,52555.000000,5664600.000000,9820.000000,9533.000000,535.000000,1976.000000,8083800.000000,9866.000000,9507.000000,689.000000,4085.000000,15946200.000000,9438.000000,9120.000000,52.000000,880.000000,23808600.000000,9398.000000,9067.000000,95.000000,610.000000
1584374400.000000,135000.000000,9379.000000,9363.000000,257921.000000,52372.000000,2554200.000000,9200.000000,9190.000000,66897.000000,75028.000000,5578200.000000,9212.000000,9158.000000,490.000000,2135.000000,7997400.000000,9200.000000,9100.000000,376.000000,4209.000000,15859800.000000,8768.000000,8745.000000,103.000000,812.000000,23722200.000000,8744.000000,8673.000000,109.000000,680.000000
1584460800.000000,48600.000000,9366.000000,9263.000000,111426.000000,40267.000000,2467800.000000,9250.000000,8919.000000,127004.000000,93069.000000,5491800.000000,9222.000000,8853.000000,970.000000,1722.000000,7911000.000000,9161.000000,8776.000000,648.000000,4265.000000,15773400.000000,8732.000000,8420.000000,94.000000,813.000000,23635800.000000,8700.000000,8300.000000,139.000000,685.000000
1584547200.000000,2381400.000000,8820.000000,8353.000000,307231.000000,104495.000000,5405400.000000,8752.000000,8285.000000,2180.000000,1989.000000,7824600.000000,8676.000000,8214.000000,838.000000,4362.000000,15687000.000000,8284.000000,7824.000000,173.000000,853.000000,23549400.000000,8217.000000,7712.000000,147.000000,678.000000,31411800.000000,8140.000000,7700.000000,42.000000,22.000000
1584633600.000000,2295000.000000,8562.000000,9013.000000,266159.000000,97916.000000,5319000.000000,8492.000000,8972.000000,1431.000000,2384.000000,7738200.000000,8420.000000,8925.000000,383.000000,4435.000000,15600600.000000,8066.000000,8515.000000,104.000000,888.000000,23463000.000000,7944.000000,8460.000000,123.000000,654.000000,31325400.000000,7939.000000,8367.000000,36.000000,28.000000
1584892800.000000,2035800.000000,8609.000000,8688.000000,180341.000000,102203.000000,5059800.000000,8566.000000,8630.000000,1705.000000,3146.000000,7479000.000000,8519.000000,8570.000000,426.000000,4534.000000,15341400.000000,8153.000000,8169.000000,50.000000,898.000000,23203800.000000,8059.000000,8090.000000,57.000000,691.000000,31066200.000000,7940.000000,8014.000000,14.000000,37.000000
1584979200.000000,1949400.000000,8998.000000,9193.000000,179105.000000,93814.000000,4973400.000000,8942.000000,9135.000000,1749.000000,4101.000000,7392600.000000,8890.000000,9072.000000,260.000000,4539.000000,15255000.000000,8509.000000,8683.000000,45.000000,949.000000,23117400.000000,8422.000000,8608.000000,70.000000,702.000000,30979800.000000,8421.000000,8503.000000,39.000000,50.000000
1585065600.000000,1863000.000000,9410.000000,9583.000000,209717.000000,84344.000000,4887000.000000,9380.000000,9516.000000,2998.000000,4859.000000,7306200.000000,9309.000000,9448.000000,645.000000,4579.000000,15168600.000000,8927.000000,9082.000000,116.000000,995.000000,23031000.000000,8860.000000,8989.000000,144.000000,709.000000,30893400.000000,8739.000000,8890.000000,52.000000,59.000000
1585152000.000000,1776600.000000,9679.000000,9638.000000,190488.000000,81036.000000,4800600.000000,9628.000000,9575.000000,2061.000000,5341.000000,7219800.000000,9516.000000,9496.000000,1084.000000,5214.000000,15082200.000000,9141.000000,9116.000000,37.000000,1019.000000,22944600.000000,9083.000000,9035.000000,29.000000,714.000000,30807000.000000,8974.000000,8925.000000,86.000000,100.000000
1585238400.000000,1690200.000000,9899.000000,9583.000000,187676.000000,80664.000000,4714200.000000,9844.000000,9527.000000,1322.000000,5900.000000,7133400.000000,9750.000000,9446.000000,221.000000,5322.000000,14995800.000000,9388.000000,9065.000000,38.000000,1032.000000,22858200.000000,9237.000000,8990.000000,47.000000,742.000000,30720600.000000,9499.000000,8847.000000,55.000000,109.000000
1585497600.000000,1431000.000000,9376.000000,9576.000000,164970.000000,82356.000000,4455000.000000,9289.000000,9504.000000,1341.000000,6511.000000,6874200.000000,9235.000000,9431.000000,168.000000,5402.000000,14736600.000000,8853.000000,9040.000000,52.000000,1049.000000,22599000.000000,8755.000000,8943.000000,43.000000,751.000000,30461400.000000,8671.000000,8840.000000,36.000000,125.000000
1585584000.000000,1344600.000000,9666.000000,9596.000000,142747.000000,83397.000000,4368600.000000,9597.000000,9530.000000,1130.000000,6899.000000,6787800.000000,9525.000000,9455.000000,189.000000,5488.000000,14650200.000000,9139.000000,9065.000000,45.000000,1056.000000,22512600.000000,9035.000000,8963.000000,13.000000,753.000000,30375000.000000,8948.000000,8870.000000,23.000000,127.000000
1585670400.000000,1258200.000000,9588.000000,9552.000000,116273.000000,83725.000000,4282200.000000,9523.000000,9486.000000,1266.000000,6435.000000,6701400.000000,9452.000000,9419.000000,106.000000,5547.000000,14563800.000000,9060.000000,9030.000000,30.000000,1059.000000,22426200.000000,8987.000000,8950.000000,12.000000,751.000000,30288600.000000,8902.000000,8851.000000,11.000000,130.000000
1586102400.000000,826200.000000,9741.000000,9826.000000,146380.000000,82196.000000,3850200.000000,9661.000000,9764.000000,2121.000000,7593.000000,6269400.000000,9588.000000,9700.000000,261.000000,5700.000000,14131800.000000,9199.000000,9318.000000,63.000000,1062.000000,21994200.000000,9100.000000,9215.000000,47.000000,748.000000,29856600.000000,9011.000000,9119.000000,31.000000,124.000000
1586188800.000000,739800.000000,9955.000000,9997.000000,137022.000000,81049.000000,3763800.000000,9912.000000,9943.000000,2376.000000,8385.000000,6183000.000000,9842.000000,9880.000000,235.000000,5722.000000,14045400.000000,9470.000000,9498.000000,143.000000,1061.000000,21907800.000000,9350.000000,9405.000000,38.000000,736.000000,29770200.000000,9288.000000,9300.000000,27.000000,130.000000
1586275200.000000,653400.000000,9950.000000,10127.000000,130314.000000,80878.000000,3677400.000000,9893.000000,10075.000000,5443.000000,11476.000000,6096600.000000,9815.000000,9998.000000,353.000000,6014.000000,13959000.000000,9452.000000,9630.000000,41.000000,1076.000000,21821400.000000,9356.000000,9521.000000,21.000000,725.000000,29683800.000000,9271.000000,9428.000000,21.000000,139.000000
1586361600.000000,567000.000000,10131.000000,10101.000000,135819.000000,80629.000000,3591000.000000,10081.000000,10031.000000,6146.000000,15953.000000,6010200.000000,10020.000000,9967.000000,792.000000,6496.000000,13872600.000000,9635.000000,9575.000000,54.000000,1095.000000,21735000.000000,9592.000000,9498.000000,38.000000,723.000000,29597400.000000,9415.000000,9377.000000,36.000000,162.000000
1586448000.000000,480600.000000,10038.000000,10133.000000,74244.000000,79143.000000,3504600.000000,9978.000000,10046.000000,5274.000000,19903.000000,5923800.000000,9915.000000,9979.000000,165.000000,6615.000000,13786200.000000,9567.000000,9591.000000,19.000000,1098.000000,21648600.000000,9425.000000,9490.000000,26.000000,736.000000,29511000.000000,9320.000000,9384.000000,8.000000,171.000000
1586707200.000000,221400.000000,10084.000000,10073.000000,124231.000000,57207.000000,3245400.000000,9992.000000,9941.000000,31702.000000,38853.000000,5664600.000000,9929.000000,9866.000000,1273.000000,7025.000000,13527000.000000,9542.000000,9510.000000,525.000000,1547.000000,21389400.000000,9420.000000,9402.000000,21.000000,750.000000,29251800.000000,9320.000000,9293.000000,14.000000,184.000000
1586793600.000000,135000.000000,10160.000000,10346.000000,133841.000000,35194.000000,3159000.000000,10012.000000,10261.000000,46563.000000,61886.000000,5578200.000000,9945.000000,10193.000000,698.000000,7307.000000,13440600.000000,9600.000000,9800.000000,43.000000,1567.000000,21303000.000000,9460.000000,9699.000000,49.000000,754.000000,29165400.000000,9361.000000,9592.000000,41.000000,184.000000
1586880000.000000,48600.000000,10347.000000,10450.000000,67002.000000,23758.000000,3072600.000000,10270.000000,10322.000000,54271.000000,69366.000000,5491800.000000,10217.000000,10260.000000,326.000000,7288.000000,13354200.000000,9800.000000,9880.000000,54.000000,1569.000000,21216600.000000,9700.000000,9760.000000,50.000000,766.000000,29079000.000000,9593.000000,9662.000000,57.000000,197.000000
1586966400.000000,2986200.000000,10177.000000,10302.000000,117908.000000,74924.000000,5405400.000000,10112.000000,10233.000000,804.000000,7668.000000,7824600.000000,10012.000000,10060.000000,7.000000,4.000000,13267800.000000,9735.000000,9852.000000,42.000000,1584.000000,21130200.000000,9621.000000,9737.000000,32.000000,770.000000,28992600.000000,9522.000000,9632.000000,25.000000,193.000000
1587052800.000000,2899800.000000,10575.000000,10561.000000,159024.000000,74507.000000,5319000.000000,10499.000000,10499.000000,2005.000000,7997.000000,7738200.000000,10320.000000,10327.000000,28.000000,24.000000,13181400.000000,10126.000000,10123.000000,82.000000,1573.000000,21043800.000000,10044.000000,10012.000000,75.000000,784.000000,28906200.000000,9908.000000,9902.000000,59.000000,204.000000
1587312000.000000,2640600.000000,10515.000000,10476.000000,95719.000000,76238.000000,5059800.000000,10457.000000,10414.000000,818.000000,8211.000000,7479000.000000,10330.000000,10240.000000,32.000000,36.000000,12922200.000000,10076.000000,10032.000000,23.000000,1571.000000,20784600.000000,10010.000000,9926.000000,22.000000,785.000000,28647000.000000,9899.000000,9814.000000,11.000000,205.000000
1587398400.000000,2554200.000000,10406.000000,10198.000000,185566.000000,84193.000000,4973400.000000,10335.000000,10132.000000,1793.000000,8762.000000,7392600.000000,10175.000000,9958.000000,55.000000,53.000000,12835800.000000,9968.000000,9750.000000,46.000000,1582.000000,20698200.000000,9853.000000,9645.000000,69.000000,792.000000,28560600.000000,9754.000000,9545.000000,46.000000,222.000000
1587484800.000000,2467800.000000,10145.000000,10225.000000,140413.000000,81780.000000,4887000.000000,10080.000000,10158.000000,1184.000000,8922.000000,7306200.000000,9845.000000,9970.000000,20.000000,60.000000,12749400.000000,9700.000000,9764.000000,39.000000,1608.000000,20611800.000000,9590.000000,9654.000000,37.000000,812.000000,28474200.000000,9470.000000,9550.000000,25.000000,218.000000
